Usual Hours Worked,Education (yrs),Yearly Earnings,Race,Sex,Usual Weekly Earnings,State,Month in Sample
40,16,70000,White,Female,.,Illinois,5
40,13,50000,White,Male,.,Illinois,5
55,18,70000,White,Male,.,Illinois,3
40,12,26114,White,Male,.,Illinois,5
40,12,10000,White,Male,.,Illinois,5
35,10,0,White,Female,.,Illinois,5
44,13,29000,White,Male,.,Illinois,5
47,14,50000,White,Female,.,Illinois,5
58,16,32000,White,Male,.,Illinois,3
40,14,32000,White,Male,.,Illinois,3
40,16,50000,White,Male,.,Illinois,2
40,13,29000,White,Female,.,Illinois,2
40,12,39617,White,Male,797,Illinois,8
42,13,20000,White,Male,520,Illinois,4
75,13,27568,White,Male,.,Illinois,1
40,13,15779,White,Female,.,Illinois,1
50,16,38000,White,Female,.,Illinois,1
52,13,50000,White,Male,.,Illinois,1
72,12,80000,White,Male,.,Illinois,5
58,16,39000,White,Female,.,Illinois,5
50,13,50000,White,Male,.,Illinois,5
39,13,15000,White,Female,.,Illinois,5
40,18,40000,AsianPI,Male,.,Illinois,3
45,13,32000,White,Female,.,Illinois,7
40,12,42000,White,Male,.,Illinois,5
40,12,30000,White,Male,.,Illinois,7
60,12,0,White,Male,.,Illinois,7
40,18,35000,White,Female,.,Illinois,5
50,16,37223,White,Male,1432,Illinois,8
35,12,15000,Black,Female,350,Illinois,4
60,13,22080,White,Female,.,Illinois,7
40,13,14000,White,Female,.,Illinois,7
60,12,0,White,Male,.,Illinois,8
40,12,25000,Black,Male,.,Illinois,6
40,12,50900,Black,Female,.,Illinois,6
40,12,30000,White,Female,.,Illinois,7
40,13,80000,White,Male,936,Illinois,8
40,13,16120,White,Female,.,Illinois,6
47,12,45000,White,Male,.,Illinois,2
40,12,28000,White,Male,.,Illinois,3
40,14,12000,White,Female,.,Illinois,3
40,12,40000,White,Male,880,Illinois,4
40,12,35000,Black,Male,.,Illinois,3
40,13,98000,White,Male,.,Illinois,7
40,13,50000,White,Male,.,Illinois,3
40,13,20000,White,Female,.,Illinois,3
40,12,25000,White,Female,.,Illinois,2
40,13,13000,White,Female,.,Illinois,2
40,12,9500,AsianPI,Male,.,Illinois,2
0,12,40000,White,Male,450,Illinois,8
35,12,16700,White,Female,315,Illinois,8
0,10,17000,White,Male,350,Illinois,8
40,14,40000,Black,Male,260,Illinois,4
40,14,38000,Black,Female,440,Illinois,4
40,12,38000,Black,Male,.,Illinois,6
45,13,63000,White,Male,.,Illinois,5
40,13,29963,White,Female,.,Illinois,6
40,16,70000,White,Male,.,Illinois,6
38,12,30000,White,Female,.,Illinois,5
60,16,40000,White,Male,.,Illinois,5
35,16,39500,White,Female,.,Illinois,5
40,12,15000,White,Female,360,Illinois,4
40,13,48000,White,Male,.,Illinois,5
40,16,36800,White,Female,.,Illinois,5
40,12,20000,Black,Male,372,Illinois,8
40,13,6000,White,Female,.,Illinois,6
40,16,0,White,Male,.,Illinois,3
40,16,25000,White,Male,.,Illinois,3
40,16,54000,White,Female,.,Illinois,2
40,18,54000,White,Male,.,Illinois,2
40,14,7000,White,Female,.,Illinois,6
44,18,38702,White,Female,748,Illinois,4
40,12,23000,White,Male,.,Illinois,3
50,18,62000,White,Male,.,Illinois,3
40,12,4914,White,Female,346,Illinois,4
45,18,306731,White,Male,2885,Illinois,4
40,12,37404,Black,Female,.,Illinois,6
50,13,60000,White,Female,.,Illinois,5
40,14,44000,IndEsk,Male,.,Illinois,5
40,13,41291,White,Female,.,Illinois,5
35,12,15000,White,Female,.,Illinois,5
60,18,49500,White,Male,.,Illinois,1
40,13,28500,White,Female,.,Illinois,1
48,12,4000,White,Male,.,Illinois,1
48,12,18000,White,Female,.,Illinois,1
40,12,47000,White,Male,590,Illinois,4
40,12,5850,White,Female,.,Illinois,6
40,13,22000,White,Male,.,Illinois,6
51,12,25000,White,Male,481,Illinois,4
40,12,46800,White,Male,730,Illinois,4
40,12,28500,White,Female,335,Illinois,4
40,12,13000,White,Female,252,Illinois,4
45,12,42000,White,Male,.,Illinois,7
0,12,70000,White,Male,.,Illinois,3
40,12,20000,White,Female,.,Illinois,3
46,13,53560,White,Male,1033,Illinois,4
40,13,17920,White,Male,.,Illinois,7
75,14,0,White,Male,.,Illinois,6
50,18,50000,White,Female,.,Illinois,6
0,16,70000,White,Male,.,Illinois,2
50,16,55000,White,Female,.,Illinois,2
55,12,45000,White,Male,.,Illinois,2
50,16,24000,White,Female,.,Illinois,2
45,16,32444,White,Male,.,Illinois,2
45,12,14171,White,Female,.,Illinois,2
55,13,29000,White,Male,.,Illinois,4
45,12,36800,White,Male,.,Illinois,7
45,12,22000,White,Female,.,Illinois,7
50,13,16000,White,Male,.,Illinois,6
40,13,18000,White,Male,.,Illinois,6
45,16,36000,White,Female,.,Illinois,7
55,12,50200,White,Male,962,Illinois,8
50,16,33000,White,Female,769,Illinois,8
40,13,27000,White,Male,.,Illinois,6
40,12,34892,White,Female,.,Illinois,6
40,12,60000,White,Male,.,Illinois,3
40,12,40000,White,Female,.,Illinois,3
40,13,55000,White,Male,.,Illinois,4
40,12,22000,White,Male,660,Illinois,4
40,12,32000,Black,Female,.,Illinois,7
40,11,12000,Black,Female,.,Illinois,6
0,12,12000,White,Male,.,Illinois,2
55,13,73000,White,Male,.,Illinois,7
40,12,36000,White,Male,.,Illinois,1
50,13,34000,White,Female,.,Illinois,1
50,12,40372,White,Male,.,Illinois,3
40,16,20600,White,Male,.,Illinois,3
40,16,20800,White,Male,.,Illinois,3
53,12,16900,White,Female,.,Illinois,5
40,10,12000,White,Male,.,Illinois,5
40,12,25000,White,Female,.,Illinois,6
38,13,18000,White,Female,.,Illinois,7
40,12,33000,White,Female,360,Illinois,4
48,18,32000,White,Female,615,Illinois,4
0,12,5500,White,Female,.,Illinois,6
40,16,16000,White,Female,.,Illinois,6
0,13,41000,White,Male,.,Illinois,3
35,13,18200,White,Male,.,Illinois,3
0,13,50000,White,Male,.,Illinois,2
0,16,80000,White,Female,.,Illinois,2
65,12,30000,Black,Male,.,Illinois,4
50,12,22500,Black,Male,600,Illinois,4
45,18,63000,White,Male,.,Illinois,6
45,18,45000,White,Male,855,Illinois,8
40,13,50000,Black,Male,.,Illinois,2
80,16,36000,White,Male,.,Illinois,3
40,13,21000,White,Male,452,Illinois,8
0,12,35000,White,Male,.,Illinois,6
0,12,30000,White,Male,.,Illinois,6
40,12,2600,White,Female,.,Illinois,6
36,13,25000,White,Male,.,Illinois,5
40,13,30000,White,Female,.,Illinois,5
50,12,40000,White,Male,769,Illinois,4
40,12,25000,White,Female,481,Illinois,4
40,9,15400,AsianPI,Male,.,Illinois,5
40,8,15900,AsianPI,Female,.,Illinois,5
40,12,20000,White,Female,.,Illinois,6
50,12,29500,White,Male,.,Illinois,2
50,12,19000,White,Female,.,Illinois,2
40,12,30000,White,Female,.,Illinois,1
50,13,25000,White,Male,.,Illinois,1
0,12,0,White,Male,.,Illinois,1
60,18,73500,White,Male,.,Illinois,1
60,16,21000,White,Female,.,Illinois,1
40,12,18720,White,Male,380,Illinois,8
0,12,16700,Black,Female,.,Illinois,1
50,13,52000,White,Male,1015,Illinois,8
0,13,18560,White,Female,417,Illinois,8
0,12,29000,White,Male,.,Illinois,7
40,13,33000,White,Female,.,Illinois,7
40,12,13000,Black,Male,.,Illinois,6
40,11,3000,Black,Female,.,Illinois,6
0,12,40000,White,Male,720,Illinois,8
0,12,8000,White,Female,225,Illinois,8
40,12,30000,White,Female,.,Illinois,3
40,16,47000,White,Female,.,Illinois,3
44,16,10000,White,Male,.,Illinois,3
0,12,32000,White,Male,.,Illinois,2
40,10,8000,White,Female,.,Illinois,2
0,18,110000,White,Male,.,Illinois,2
40,11,19000,IndEsk,Female,.,Illinois,3
0,8,45000,White,Male,.,Illinois,3
0,13,89925,White,Male,.,Illinois,4
40,12,24000,White,Male,.,Illinois,6
40,8,12000,White,Male,.,Illinois,1
0,10,12000,White,Male,.,Illinois,7
40,12,29000,White,Female,.,Illinois,7
40,12,9400,White,Male,.,Illinois,2
0,12,0,White,Male,.,Illinois,5
40,12,22000,White,Female,.,Illinois,3
35,12,12000,White,Female,.,Illinois,3
50,12,26000,White,Female,575,Illinois,8
38,12,17000,White,Female,.,Illinois,3
40,13,50000,Black,Male,.,Illinois,5
40,11,17000,Black,Female,.,Illinois,5
0,12,50000,White,Female,.,Illinois,1
40,12,5120,White,Male,.,Illinois,3
40,12,11000,White,Female,.,Illinois,2
40,12,45000,White,Male,.,Illinois,2
40,14,15600,White,Male,300,Illinois,8
38,14,10125,White,Female,507,Illinois,8
49,12,40000,White,Male,686,Illinois,8
40,14,51219,White,Female,1173,Illinois,8
0,18,45000,White,Male,.,Illinois,3
50,16,48000,White,Male,.,Illinois,5
40,13,50000,White,Male,.,Illinois,5
40,13,37000,White,Female,.,Illinois,5
40,13,39400,White,Female,.,Illinois,3
40,14,8160,White,Female,.,Illinois,3
0,16,57000,White,Male,.,Illinois,1
0,13,0,White,Female,.,Illinois,1
0,12,14000,White,Female,.,Illinois,1
60,11,0,White,Male,.,Illinois,1
60,11,0,White,Female,.,Illinois,1
0,13,28756,White,Female,900,Illinois,4
0,18,120000,White,Male,900,Illinois,4
0,12,28500,White,Male,.,Illinois,6
0,13,0,White,Female,.,Illinois,6
0,13,17000,White,Male,.,Illinois,6
40,12,40000,White,Male,.,Illinois,2
0,13,45000,White,Female,.,Illinois,2
0,12,0,White,Female,.,Illinois,2
40,16,55800,White,Female,.,Illinois,2
40,13,60000,White,Male,.,Illinois,2
40,12,23920,White,Female,.,Illinois,2
35,13,12000,White,Female,.,Illinois,2
0,16,40000,White,Male,900,Illinois,4
0,16,28000,White,Male,1375,Illinois,4
40,12,24000,White,Female,520,Illinois,4
50,18,35750,Black,Male,.,Illinois,4
0,12,24000,White,Male,.,Illinois,6
40,12,27000,White,Female,.,Illinois,6
40,12,1395,White,Female,.,Illinois,6
40,13,55200,White,Female,.,Illinois,6
40,12,28000,White,Male,.,Illinois,7
40,12,132000,IndEsk,Male,.,Illinois,3
40,14,32000,White,Female,.,Illinois,3
60,13,45000,White,Male,.,Illinois,1
40,12,35000,White,Female,673,Illinois,8
40,13,39000,White,Male,752,Illinois,8
40,12,18000,White,Female,784,Illinois,8
40,14,40000,White,Male,300,Illinois,8
40,9,15600,White,Female,.,Illinois,7
41,13,18000,White,Male,.,Illinois,2
50,16,10000,White,Female,.,Illinois,2
45,14,48000,White,Male,.,Illinois,3
50,16,40000,White,Male,.,Illinois,2
40,14,9412,White,Female,.,Illinois,2
75,18,402204,White,Female,.,Illinois,5
75,16,0,Black,Male,.,Illinois,5
40,13,18396,White,Female,.,Illinois,7
50,12,23105,White,Male,.,Illinois,7
0,13,11000,White,Female,.,Illinois,5
40,12,18000,White,Male,.,Illinois,5
0,12,40000,IndEsk,Male,.,Illinois,7
40,16,38000,White,Male,.,Illinois,5
80,13,89925,White,Male,.,Illinois,5
40,13,14240,White,Female,.,Illinois,5
60,12,29000,White,Male,.,Illinois,7
50,12,25000,White,Male,.,Illinois,7
40,12,25000,White,Female,.,Illinois,7
40,13,60000,White,Male,.,Illinois,7
50,13,27000,White,Male,519,Illinois,4
40,16,26000,White,Female,500,Illinois,4
50,12,50000,White,Male,.,Illinois,6
40,12,15000,White,Female,.,Illinois,6
0,12,62400,White,Male,.,Illinois,7
40,12,16640,White,Female,.,Illinois,6
60,16,70000,White,Male,.,Illinois,2
50,16,30000,Black,Female,.,Illinois,2
40,10,10400,Black,Female,.,Illinois,1
40,12,10400,White,Female,260,Illinois,8
50,12,20800,White,Male,400,Illinois,8
40,16,42000,White,Male,808,Illinois,8
0,13,42000,White,Male,1140,Illinois,4
40,16,15000,White,Female,277,Illinois,4
40,13,24000,White,Male,1250,Illinois,4
40,12,0,White,Male,.,Illinois,4
50,16,98600,White,Male,.,Illinois,7
40,16,55000,White,Male,.,Illinois,7
40,13,28000,White,Female,.,Illinois,7
0,12,55000,White,Male,.,Illinois,6
0,13,46000,White,Female,.,Illinois,6
50,14,33000,White,Male,.,Illinois,7
0,12,40000,White,Male,.,Illinois,7
43,12,23000,White,Female,.,Illinois,7
45,13,40000,White,Male,.,Illinois,7
50,16,75000,White,Male,.,Illinois,7
40,16,30000,White,Female,.,Illinois,7
40,12,32000,White,Female,.,Illinois,7
50,12,45000,White,Male,.,Illinois,5
40,12,25000,White,Female,.,Illinois,5
40,13,70000,White,Male,.,Illinois,5
42,16,81925,White,Male,.,Illinois,6
40,13,8500,White,Female,.,Illinois,6
45,13,0,White,Female,.,Illinois,7
45,13,31000,White,Male,.,Illinois,7
40,12,16625,White,Female,.,Illinois,7
40,12,11000,White,Female,.,Illinois,2
40,16,70000,White,Male,.,Illinois,5
50,18,45000,White,Male,.,Illinois,3
50,18,44000,White,Female,.,Illinois,3
60,13,0,White,Male,.,Illinois,3
40,13,19000,White,Female,.,Illinois,3
43,16,38560,White,Male,.,Illinois,1
40,12,13000,White,Female,.,Illinois,5
40,12,19000,White,Male,.,Illinois,7
50,18,54617,White,Female,.,Illinois,7
40,12,20000,White,Female,.,Illinois,2
40,10,0,White,Male,.,Illinois,2
40,13,17000,White,Female,280,Illinois,4
35,12,12000,White,Male,210,Illinois,4
60,14,33500,White,Male,.,Illinois,6
50,12,34000,White,Male,.,Illinois,2
40,13,15000,White,Female,.,Illinois,5
50,18,306731,White,Male,2885,Illinois,8
40,13,30000,White,Female,577,Illinois,8
40,12,50350,White,Male,.,Illinois,1
40,12,21000,White,Female,.,Illinois,1
40,12,53000,White,Male,.,Illinois,1
40,16,52000,White,Male,807,Illinois,8
40,12,19000,White,Female,385,Illinois,4
50,8,0,White,Male,.,Illinois,1
40,14,51000,White,Male,.,Illinois,2
40,13,23000,White,Female,.,Illinois,2
40,12,29991,White,Female,461,Illinois,4
50,13,12680,White,Male,1298,Illinois,4
35,12,11800,White,Female,.,Illinois,2
40,12,45000,White,Male,.,Illinois,6
40,12,13000,White,Female,.,Illinois,5
40,12,30000,White,Male,.,Illinois,7
99,12,9500,White,Female,.,Illinois,5
46,13,7000,White,Female,.,Illinois,5
40,16,48000,White,Female,.,Illinois,1
40,18,306731,White,Male,.,Illinois,1
40,14,21840,White,Female,.,Illinois,1
42,13,26000,White,Male,.,Illinois,3
70,16,130000,White,Male,.,Illinois,5
40,12,13000,White,Female,.,Illinois,3
40,10,77005,White,Male,.,Illinois,3
45,18,67100,White,Female,.,Illinois,7
45,12,69000,White,Male,1327,Illinois,4
45,13,31200,White,Male,.,Illinois,6
40,12,45000,White,Male,.,Illinois,7
40,12,20000,White,Female,.,Illinois,7
40,13,18000,White,Female,.,Illinois,7
40,12,12000,White,Male,840,Illinois,8
45,16,75000,AsianPI,Male,.,Illinois,8
48,13,62000,White,Female,.,Illinois,7
40,16,55000,White,Female,962,Illinois,8
70,16,132000,White,Male,2885,Illinois,8
40,14,20000,White,Female,541,Illinois,4
40,18,58000,White,Male,.,Illinois,6
40,18,57000,White,Female,.,Illinois,6
45,16,30000,White,Male,.,Illinois,3
40,18,0,White,Male,.,Illinois,3
60,18,50000,White,Female,.,Illinois,3
40,16,25000,AsianPI,Female,.,Illinois,8
40,16,25000,AsianPI,Male,481,Illinois,8
36,16,47000,White,Female,904,Illinois,8
40,13,15000,Black,Female,450,Illinois,8
45,8,33000,White,Male,308,Illinois,8
40,8,25000,White,Male,481,Illinois,8
40,13,19000,White,Female,383,Illinois,8
50,13,40000,White,Male,621,Illinois,8
35,18,51000,Black,Female,.,Illinois,7
50,16,60000,White,Female,.,Illinois,7
40,16,25000,AsianPI,Male,480,Illinois,4
40,12,13000,AsianPI,Male,376,Illinois,4
40,13,3000,Black,Male,1012,Illinois,4
60,16,97000,White,Male,.,Illinois,5
45,12,42000,White,Female,.,Illinois,5
45,13,33000,White,Female,.,Illinois,3
50,16,55000,White,Male,1058,Illinois,4
55,18,79000,White,Male,1577,Illinois,4
45,13,28000,White,Female,538,Illinois,4
40,18,23000,White,Female,769,Illinois,4
40,18,150000,White,Male,576,Illinois,4
40,18,26000,AsianPI,Female,.,Illinois,5
40,12,28000,White,Female,.,Illinois,6
40,11,15000,White,Male,.,Illinois,6
40,12,50000,White,Male,.,Illinois,4
40,12,20000,White,Male,.,Illinois,4
40,13,30900,White,Male,.,Illinois,6
40,16,52000,AsianPI,Male,.,Illinois,6
50,16,159925,White,Male,.,Illinois,7
40,16,78480,White,Male,.,Illinois,7
50,18,70261,White,Female,.,Illinois,7
42,13,27000,White,Male,.,Illinois,5
40,10,18000,Black,Male,.,Illinois,1
35,12,55145,White,Female,.,Illinois,2
40,14,61000,White,Male,.,Illinois,2
40,16,43000,White,Male,.,Illinois,2
58,13,36500,White,Female,.,Illinois,1
40,12,27800,White,Female,.,Illinois,1
59,16,29000,White,Female,.,Illinois,1
40,12,22690,Black,Female,342,Illinois,8
60,16,65000,White,Male,.,Illinois,5
40,13,28000,AsianPI,Male,.,Illinois,6
38,13,24500,AsianPI,Female,.,Illinois,6
35,12,10000,White,Female,.,Illinois,5
46,14,12800,White,Female,.,Illinois,5
40,12,38000,Black,Female,.,Illinois,5
40,12,34000,Black,Male,.,Illinois,5
40,16,40000,AsianPI,Female,769,Illinois,8
40,16,66000,White,Male,.,Illinois,2
40,12,30000,White,Female,.,Illinois,1
50,13,50000,White,Female,.,Illinois,1
80,18,50000,White,Male,.,Illinois,1
40,13,78000,White,Female,.,Illinois,1
40,12,52000,White,Male,.,Illinois,1
40,12,0,White,Male,.,Illinois,2
49,12,0,White,Female,.,Illinois,2
55,12,54000,White,Male,.,Illinois,2
40,12,32000,White,Female,.,Illinois,2
36,10,5100,White,Male,.,Illinois,2
65,16,72000,White,Male,.,Illinois,2
40,16,52000,White,Male,.,Illinois,3
40,13,36000,White,Female,.,Illinois,3
40,16,60000,White,Male,.,Illinois,3
50,12,65000,White,Male,.,Illinois,3
40,13,50000,White,Male,.,Illinois,3
40,12,8500,White,Female,.,Illinois,3
60,18,0,White,Male,.,Illinois,3
45,12,72000,White,Male,.,Illinois,3
40,16,56000,AsianPI,Female,.,Illinois,3
40,13,17000,White,Female,334,Illinois,8
40,18,0,White,Male,.,Illinois,2
50,16,43000,White,Female,.,Illinois,6
45,16,0,White,Male,.,Illinois,8
50,12,54000,White,Female,785,Illinois,8
40,16,94000,White,Male,.,Illinois,3
0,16,1000,White,Male,.,Illinois,3
40,16,100000,White,Male,1923,Illinois,4
40,13,75583,White,Female,1096,Illinois,8
40,18,50000,White,Female,.,Illinois,7
40,16,70000,White,Male,.,Illinois,7
46,13,36440,White,Female,.,Illinois,6
0,13,34000,White,Male,.,Illinois,6
40,11.5,49241,Black,Male,.,Illinois,6
45,13,25000,White,Female,.,Illinois,6
45,13,25000,White,Female,.,Illinois,6
60,12,80000,White,Male,1100,Illinois,4
40,8,0,White,Male,350,Illinois,4
50,13,29380,White,Male,600,Illinois,4
50,13,28000,White,Female,740,Illinois,4
40,16,52000,White,Male,.,Illinois,3
57,16,84000,White,Male,.,Illinois,3
40,12,25000,White,Female,.,Illinois,3
40,13,50000,White,Male,962,Illinois,8
40,12,42000,White,Female,808,Illinois,8
60,12,36000,White,Male,640,Illinois,8
40,16,17000,White,Female,308,Illinois,8
51,13,43000,White,Male,.,Illinois,6
66,8,52000,White,Male,.,Illinois,6
0,16,27000,Black,Female,.,Illinois,6
40,12,14000,White,Male,.,Illinois,6
60,18,100231,White,Male,.,Illinois,6
60,16,58000,White,Female,.,Illinois,6
40,13,49000,White,Male,.,Illinois,6
40,12,33000,White,Male,.,Illinois,6
40,12,15000,IndEsk,Male,.,Illinois,6
40,10,38000,White,Male,.,Illinois,6
40,12,20000,White,Female,.,Illinois,7
65,13,47800,White,Male,.,Illinois,2
55,13,50000,White,Male,.,Illinois,2
37,13,24000,Black,Female,.,Illinois,2
55,16,65000,AsianPI,Female,.,Illinois,2
70,12,37000,White,Male,.,Illinois,2
40,13,22000,White,Female,.,Illinois,2
40,13,28700,White,Male,934,Illinois,8
40,16,25000,White,Male,96,Illinois,8
40,16,10000,White,Female,961,Illinois,8
40,12,21000,White,Female,219,Illinois,8
50,12,52000,White,Male,300,Illinois,8
38,13,23000,Black,Female,.,Illinois,7
40,8,0,White,Male,.,Illinois,7
35,8,17500,White,Female,.,Illinois,7
40,11,20000,White,Male,.,Illinois,6
40,13,35000,White,Male,.,Illinois,2
40,12,48000,White,Male,.,Illinois,7
38,13,8000,White,Female,.,Illinois,5
42,8,13000,White,Female,.,Illinois,5
55,13,20000,White,Male,.,Illinois,5
40,13,24000,White,Male,.,Illinois,8
40,13,29000,White,Male,.,Illinois,8
40,13,24000,White,Female,.,Illinois,8
40,16,63000,White,Male,.,Illinois,2
40,13,19000,White,Female,.,Illinois,2
40,18,27000,White,Female,.,Illinois,2
65,13,95000,White,Male,.,Illinois,2
40,13,27000,White,Female,.,Illinois,2
60,16,20000,White,Male,.,Illinois,2
60,13,23400,White,Male,.,Illinois,2
50,11,43000,White,Male,.,Illinois,2
40,13,37000,White,Female,.,Illinois,2
35,10,94000,White,Male,.,Illinois,4
40,12,62400,White,Male,.,Illinois,3
40,8,15000,White,Male,.,Illinois,3
40,8,19000,White,Female,.,Illinois,3
40,10,14248,Black,Female,.,Illinois,7
40,12,27000,White,Female,.,Illinois,3
40,12,8000,White,Male,460,Illinois,4
40,12,23000,White,Female,440,Illinois,4
40,12,3000,White,Female,.,Illinois,8
40,12,0,White,Male,.,Illinois,4
40,12,24000,White,Male,.,Illinois,3
60,16,70000,Black,Male,.,Illinois,2
56,12,21000,Black,Female,.,Illinois,2
40,12,24000,White,Male,.,Illinois,4
40,8,8000,White,Female,.,Illinois,4
40,13,52000,White,Male,.,Illinois,4
40,8,22000,White,Male,.,Illinois,1
50,18,30000,White,Male,.,Illinois,4
70,18,54000,White,Female,.,Illinois,5
40,13,24000,White,Female,.,Illinois,7
40,12,48000,White,Male,.,Illinois,7
40,13,36000,White,Male,.,Illinois,6
38,13,57000,White,Female,.,Illinois,7
40,13,46000,White,Male,.,Illinois,7
40,13,65625,White,Male,884,Illinois,4
40,13,25000,Black,Female,.,Illinois,7
50,16,0,White,Male,.,Illinois,5
40,12,60000,White,Male,.,Illinois,7
38,13,25000,White,Female,.,Illinois,7
45,18,50000,White,Male,.,Illinois,5
40,18,22000,White,Female,.,Illinois,5
40,12,50000,White,Male,1200,Illinois,4
50,18,130000,White,Male,.,Illinois,3
40,8,16900,White,Male,.,Illinois,6
45,13,130000,Black,Male,.,Illinois,7
40,13,19000,White,Female,.,Illinois,7
38,16,50000,White,Male,.,Illinois,5
40,12,28000,White,Male,.,Illinois,3
40,8,15000,White,Male,.,Illinois,3
40,13,65000,White,Male,1250,Illinois,4
40,11,0,Black,Female,.,Illinois,7
40,11,2900,Black,Female,.,Illinois,7
40,16,30000,White,Male,.,Illinois,2
45,16,30000,White,Male,.,Illinois,2
